customer_id,total_orders,unique_products,net_sales,avg_transaction_value,units_purchased,units_returned,first_purchase_date,last_purchase_date,recency,frequency,monetary,segment,segment_name
12571,2,31,519.61,15.28,523,0,2011-08-10 12:35:00,2011-10-31 10:19:00,39,2,519.61,0,At Risk
12572,3,53,1004.72,16.21,452,2,2011-10-19 08:20:00,2011-12-01 09:20:00,8,3,1004.72,0,At Risk
12573,5,107,717.41,6.03,479,0,2010-08-31 17:25:00,2011-04-26 15:52:00,226,5,717.41,0,At Risk
12574,1,11,218.45,19.86,61,0,2011-01-28 09:20:00,2011-01-28 09:20:00,315,1,218.45,0,At Risk
12575,2,34,622.82,16.39,315,0,2010-07-01 09:15:00,2010-09-08 13:09:00,456,2,622.82,0,At Risk
12576,11,114,2083.87,14.18,1494,15,2010-07-01 13:46:00,2011-11-04 10:11:00,35,11,2083.87,0,At Risk
12577,9,259,1554.70,5.20,1191,6,2009-12-03 19:31:00,2011-11-04 13:28:00,34,9,1554.70,0,At Risk
12578,7,150,4572.45,25.26,2380,46,2010-09-22 11:19:00,2011-11-18 13:30:00,20,7,4572.45,0,At Risk
12579,3,29,410.72,13.25,285,7,2011-09-22 17:15:00,2011-09-27 13:57:00,72,3,410.72,0,At Risk
12580,2,52,1052.90,18.15,569,0,2010-05-12 11:45:00,2011-04-07 10:24:00,246,2,1052.90,0,At Risk
12581,1,15,197.71,13.18,161,0,2011-10-31 08:56:00,2011-10-31 08:56:00,39,1,197.71,0,At Risk
12582,4,88,1980.40,19.23,985,0,2010-05-11 09:55:00,2011-04-15 08:45:00,238,4,1980.40,0,At Risk
12583,31,141,13489.04,29.91,8535,52,2009-12-06 11:57:00,2011-12-07 08:07:00,2,31,13489.04,0,At Risk
12584,18,44,1893.95,15.03,416,62,2011-03-04 15:15:00,2011-12-06 09:35:00,3,18,1893.95,0,At Risk
12585,4,77,1982.81,20.44,1279,21,2010-12-23 12:58:00,2011-04-19 13:39:00,233,4,1982.81,0,At Risk
12586,5,82,2045.67,21.53,687,2,2009-12-16 13:15:00,2011-11-22 16:24:00,16,5,2045.67,0,At Risk
12587,1,4,144.00,36.00,51,0,2011-12-02 12:47:00,2011-12-02 12:47:00,7,1,144.00,0,At Risk
12588,5,31,938.98,19.56,438,4,2010-04-21 12:22:00,2011-10-31 15:01:00,38,5,938.98,0,At Risk
12589,11,121,3094.17,14.60,1764,395,2010-01-19 12:26:00,2011-11-11 10:19:00,28,11,3094.17,0,At Risk
12590,5,70,9853.48,136.85,4283,6,2010-04-12 07:20:00,2011-06-02 14:25:00,189,5,9853.48,0,At Risk
12591,3,63,1338.95,19.69,653,0,2010-10-27 10:42:00,2011-01-26 14:35:00,316,3,1338.95,0,At Risk
12592,8,42,1152.62,13.72,1875,3,2010-07-08 14:06:00,2011-09-08 15:04:00,91,8,1152.62,0,At Risk
12593,3,14,418.10,19.91,206,0,2011-05-05 09:29:00,2011-08-23 12:43:00,108,3,418.10,0,At Risk
12594,17,78,5044.51,24.97,2768,25,2010-03-03 13:51:00,2011-11-02 12:20:00,37,17,5044.51,0,At Risk
12595,1,19,299.02,15.74,271,0,2010-07-23 09:10:00,2010-07-23 09:10:00,504,1,299.02,0,At Risk
12596,2,25,618.27,22.90,474,0,2011-04-11 13:22:00,2011-10-19 13:02:00,50,2,618.27,0,At Risk
12597,5,184,3683.13,17.21,2236,49,2011-03-16 14:00:00,2011-11-20 13:33:00,18,5,3683.13,0,At Risk
12598,15,130,4414.67,20.92,2906,66,2010-03-01 09:58:00,2011-11-30 12:18:00,9,15,4414.67,0,At Risk
12599,13,47,2296.72,17.27,2189,0,2010-05-11 10:42:00,2011-11-10 13:34:00,28,13,2296.72,0,At Risk
12600,26,54,4879.29,35.36,1383,9,2009-12-07 13:37:00,2011-11-11 10:29:00,28,26,4879.29,0,At Risk
12601,7,24,673.76,19.25,290,1,2010-10-31 10:57:00,2011-06-03 10:17:00,189,7,673.76,0,At Risk
12602,1,12,153.12,12.76,162,0,2011-10-12 11:22:00,2011-10-12 11:22:00,58,1,153.12,0,At Risk
12603,1,2,739.20,369.60,63,0,2011-11-18 10:42:00,2011-11-18 10:42:00,21,1,739.20,0,At Risk
12604,2,15,254.18,15.89,201,0,2011-03-23 12:06:00,2011-09-21 14:08:00,78,2,254.18,0,At Risk
12605,5,63,1225.45,15.51,929,4,2010-09-07 14:21:00,2010-12-09 15:41:00,364,5,1225.45,0,At Risk
12606,1,1,21.00,21.00,1,0,2010-01-26 16:23:00,2010-01-26 16:23:00,681,1,21.00,0,At Risk
12607,2,101,0.00,0.00,1228,1228,2011-10-10 16:06:00,2011-10-12 16:17:00,57,2,0.00,0,At Risk
12608,1,16,415.79,25.99,323,0,2010-10-31 10:49:00,2010-10-31 10:49:00,404,1,415.79,0,At Risk
12609,10,129,3417.86,19.42,1553,1,2009-12-20 13:30:00,2011-09-22 16:34:00,77,10,3417.86,0,At Risk
12610,7,85,2057.99,18.54,1049,21,2011-08-05 13:52:00,2011-11-17 09:34:00,22,7,2057.99,0,At Risk
12611,1,65,1193.32,18.36,846,0,2011-10-18 13:12:00,2011-10-18 13:12:00,51,1,1193.32,0,At Risk
12612,2,19,643.59,30.65,262,11,2011-09-26 15:35:00,2011-10-13 12:12:00,57,2,643.59,0,At Risk
12613,13,219,6573.82,19.00,4157,120,2009-12-14 13:10:00,2011-11-08 13:30:00,30,13,6573.82,0,At Risk
12614,1,20,315.60,15.78,76,0,2011-03-07 10:22:00,2011-03-07 10:22:00,277,1,315.60,0,At Risk
12615,11,199,5564.88,20.02,3317,22,2009-12-01 12:09:00,2011-12-07 15:02:00,1,11,5564.88,0,At Risk
12616,7,32,1045.35,17.72,498,17,2010-11-16 11:38:00,2011-09-15 17:02:00,84,7,1045.35,0,At Risk
12617,1,39,352.98,8.61,210,0,2011-11-10 14:39:00,2011-11-10 14:39:00,28,1,352.98,0,At Risk
12618,1,11,177.31,16.12,96,0,2011-11-18 11:10:00,2011-11-18 11:10:00,21,1,177.31,0,At Risk
12619,14,55,3354.95,31.95,3518,24,2010-05-28 12:52:00,2011-11-23 14:52:00,15,14,3354.95,0,At Risk
12620,3,89,1339.41,14.56,1181,0,2011-05-19 12:10:00,2011-11-25 10:20:00,14,3,1339.41,0,At Risk
12621,44,344,24114.70,31.24,13706,58,2010-02-09 12:01:00,2011-12-08 11:25:00,1,44,24114.70,0,At Risk
12622,1,11,180.10,16.37,69,0,2011-04-21 16:39:00,2011-04-21 16:39:00,231,1,180.10,0,At Risk
12623,9,112,3639.84,20.80,1971,6,2010-01-12 11:45:00,2011-03-08 13:50:00,275,9,3639.84,0,At Risk
12624,2,36,641.13,16.87,355,0,2011-06-15 12:34:00,2011-08-25 15:04:00,105,2,641.13,0,At Risk
12625,5,145,5095.38,27.10,3309,35,2010-04-22 11:33:00,2011-05-12 09:54:00,211,5,5095.38,0,At Risk
12626,13,232,6388.35,20.81,3453,103,2011-01-17 11:01:00,2011-11-16 16:06:00,22,13,6388.35,0,At Risk
12627,7,162,4478.53,19.47,2752,0,2011-07-22 13:59:00,2011-11-29 12:07:00,10,7,4478.53,0,At Risk
12628,4,34,769.61,17.90,448,3,2011-10-06 09:28:00,2011-12-05 13:15:00,3,4,769.61,0,At Risk
12629,2,40,1558.22,34.63,722,0,2010-10-12 16:40:00,2010-11-19 09:18:00,385,2,1558.22,0,At Risk
12630,2,60,1270.88,19.86,548,0,2011-10-27 10:41:00,2011-11-30 10:48:00,9,2,1270.88,0,At Risk
12631,7,131,3452.27,18.56,1607,14,2010-01-15 14:50:00,2011-10-13 13:53:00,56,7,3452.27,0,At Risk
12632,4,32,738.88,19.44,694,26,2010-05-24 09:07:00,2010-07-07 09:39:00,520,4,738.88,0,At Risk
12633,10,220,5595.21,17.88,3238,31,2010-07-02 11:44:00,2011-10-12 11:40:00,58,10,5595.21,0,At Risk
12634,2,20,490.00,24.50,337,0,2010-06-09 15:41:00,2010-06-22 10:05:00,535,2,490.00,0,At Risk
12635,4,159,2930.41,16.37,1949,0,2010-09-09 10:50:00,2011-09-11 11:04:00,89,4,2930.41,0,At Risk
12636,1,1,141.00,141.00,1,0,2009-12-01 09:55:00,2009-12-01 09:55:00,738,1,141.00,0,At Risk
12637,14,295,8215.16,13.29,4257,12,2010-06-14 13:36:00,2011-10-03 13:46:00,66,14,8215.16,0,At Risk
12638,2,47,921.49,19.20,663,0,2010-03-10 10:30:00,2011-11-06 13:11:00,32,2,921.49,0,At Risk
12639,3,58,1312.37,20.51,631,0,2010-03-22 09:05:00,2011-04-15 12:48:00,238,3,1312.37,0,At Risk
12640,3,47,1174.58,22.16,311,0,2011-09-19 12:01:00,2011-11-16 11:52:00,23,3,1174.58,0,At Risk
12641,1,10,185.90,18.59,72,0,2011-08-16 13:26:00,2011-08-16 13:26:00,114,1,185.90,0,At Risk
12642,3,39,1013.26,21.56,552,0,2011-08-24 09:23:00,2011-11-14 15:03:00,24,3,1013.26,0,At Risk
12643,14,14,7835.30,142.46,4665,308,2010-04-07 14:16:00,2011-08-03 12:56:00,127,14,7835.30,0,At Risk
12644,6,106,1815.54,14.76,1032,31,2010-01-14 13:02:00,2011-08-02 10:33:00,129,6,1815.54,0,At Risk
12645,10,111,3499.10,21.47,2125,36,2010-02-09 10:49:00,2011-11-06 12:38:00,33,10,3499.10,0,At Risk
12646,2,43,1346.97,29.93,897,0,2011-10-21 12:52:00,2011-12-05 10:14:00,4,2,1346.97,0,At Risk
12647,45,241,16713.99,31.36,6633,74,2010-01-13 15:06:00,2011-11-17 12:56:00,21,45,16713.99,0,At Risk
12648,5,38,1097.00,16.62,518,4,2010-01-07 18:38:00,2011-07-08 11:55:00,154,5,1097.00,0,At Risk
12649,10,94,2258.50,18.51,1959,17,2010-01-12 17:24:00,2011-08-24 14:41:00,106,10,2258.50,0,At Risk
12650,1,20,314.44,15.72,254,0,2011-12-06 16:34:00,2011-12-06 16:34:00,2,1,314.44,0,At Risk
12651,5,30,365.30,11.42,265,3,2010-08-31 15:21:00,2011-01-09 12:46:00,334,5,365.30,0,At Risk
12652,3,51,1011.58,18.73,536,3,2010-10-01 15:16:00,2011-01-21 17:01:00,321,3,1011.58,0,At Risk
12653,3,76,4160.83,48.38,1681,0,2010-07-01 09:56:00,2011-07-14 10:41:00,148,3,4160.83,0,At Risk
12654,5,31,601.98,15.84,264,0,2011-02-17 13:16:00,2011-11-29 10:10:00,10,5,601.98,0,At Risk
12655,1,16,261.35,16.33,80,0,2010-10-12 09:17:00,2010-10-12 09:17:00,423,1,261.35,0,At Risk
12656,12,174,6320.78,24.98,2860,19,2010-05-26 09:00:00,2011-11-22 13:42:00,16,12,6320.78,0,At Risk
12657,5,35,1152.06,20.57,1044,390,2011-09-22 11:40:00,2011-11-28 15:47:00,10,5,1152.06,0,At Risk
12658,1,36,686.05,19.06,320,0,2011-11-21 10:22:00,2011-11-21 10:22:00,18,1,686.05,0,At Risk
12659,1,5,91.68,18.34,105,0,2011-11-10 11:53:00,2011-11-10 11:53:00,29,1,91.68,0,At Risk
12660,1,13,245.10,18.85,127,0,2011-11-28 13:26:00,2011-11-28 13:26:00,10,1,245.10,0,At Risk
12661,1,11,162.00,14.73,216,0,2010-09-29 16:46:00,2010-09-29 16:46:00,435,1,162.00,0,At Risk
12662,22,163,6687.69,16.89,3424,21,2010-04-01 09:50:00,2011-12-09 11:59:00,0,22,6687.69,0,At Risk
12663,3,9,204.00,18.55,181,12,2010-02-09 14:28:00,2010-03-25 09:40:00,624,3,204.00,0,At Risk
12664,12,10,6052.04,131.57,1495,1,2009-12-13 10:28:00,2011-12-01 17:07:00,7,12,6052.04,0,At Risk
12665,5,13,301.45,14.35,165,8,2010-02-08 15:11:00,2011-01-19 08:34:00,324,5,301.45,0,At Risk
12666,2,31,1020.98,30.94,370,56,2010-11-10 16:40:00,2010-12-15 14:42:00,358,2,1020.98,0,At Risk
12667,1,33,620.13,18.79,395,0,2011-10-12 17:00:00,2011-10-12 17:00:00,57,1,620.13,0,At Risk
12668,12,263,11319.06,20.85,5049,39,2010-01-31 15:45:00,2011-12-02 15:10:00,6,12,11319.06,0,At Risk
12669,4,98,1607.73,15.76,1115,1,2011-03-28 10:15:00,2011-07-12 09:54:00,150,4,1607.73,0,At Risk
12670,8,71,3750.39,32.05,1627,6,2010-02-11 10:13:00,2011-11-29 15:23:00,9,8,3750.39,0,At Risk
12671,1,45,2622.48,58.28,1460,0,2010-04-12 16:30:00,2010-04-12 16:30:00,605,1,2622.48,0,At Risk
12672,3,22,410.50,16.42,138,7,2010-04-23 09:57:00,2011-01-14 09:20:00,329,3,410.50,0,At Risk
12673,3,68,1230.02,16.62,700,0,2010-11-03 10:46:00,2011-12-04 13:55:00,4,3,1230.02,0,At Risk
12674,7,52,1922.26,21.36,1133,30,2011-05-16 09:10:00,2011-11-28 12:22:00,11,7,1922.26,0,At Risk
12675,4,111,933.55,8.19,336,2,2010-05-10 16:44:00,2010-06-04 09:49:00,553,4,933.55,0,At Risk
12676,12,67,2773.09,25.68,1867,2,2010-08-13 13:29:00,2011-11-15 12:25:00,24,12,2773.09,0,At Risk
12677,3,14,389.30,16.93,176,2,2009-12-07 14:38:00,2010-06-02 14:30:00,554,3,389.30,0,At Risk
12678,23,199,33851.13,88.85,22372,139,2010-01-07 16:46:00,2011-10-28 13:04:00,41,23,33851.13,0,At Risk
12679,9,45,1058.67,18.90,554,24,2011-03-01 12:26:00,2011-10-18 13:43:00,51,9,1058.67,0,At Risk
12680,4,33,880.81,16.62,444,0,2011-08-18 15:44:00,2011-12-09 12:50:00,0,4,880.81,0,At Risk
12681,56,459,29518.24,20.32,17011,96,2009-12-13 13:31:00,2011-11-25 11:35:00,14,56,29518.24,0,At Risk
12682,53,327,22862.12,23.05,10522,9,2009-12-01 09:28:00,2011-12-06 10:00:00,3,53,22862.12,0,At Risk
12683,27,236,11355.52,22.40,7019,86,2009-12-13 15:01:00,2011-12-05 16:31:00,3,27,11355.52,0,At Risk
12684,7,61,2283.63,21.75,1985,0,2011-05-10 12:55:00,2011-12-02 09:53:00,7,7,2283.63,0,At Risk
12685,6,117,2863.08,18.24,1523,0,2011-09-07 10:28:00,2011-11-11 13:46:00,27,6,2863.08,0,At Risk
12686,1,7,89.14,12.73,107,0,2010-12-03 09:51:00,2010-12-03 09:51:00,371,1,89.14,0,At Risk
12687,2,126,2138.91,16.98,1403,0,2010-08-16 12:10:00,2010-08-16 12:12:00,480,2,2138.91,0,At Risk
12688,1,171,4873.81,28.50,3028,0,2011-08-18 08:49:00,2011-08-18 08:49:00,113,1,4873.81,0,At Risk
12689,2,57,1247.61,17.33,628,0,2011-08-04 10:04:00,2011-11-14 08:31:00,25,2,1247.61,0,At Risk
12690,1,16,389.01,24.31,106,0,2011-05-18 09:09:00,2011-05-18 09:09:00,205,1,389.01,0,At Risk
12691,7,24,1170.40,30.01,445,0,2010-10-15 12:00:00,2011-11-11 16:49:00,27,7,1170.40,0,At Risk
12692,1,13,110.95,8.53,36,0,2010-03-12 14:02:00,2010-03-12 14:02:00,636,1,110.95,0,At Risk
12693,11,63,1640.42,19.76,536,12,2010-07-05 13:56:00,2011-08-11 09:16:00,120,11,1640.42,0,At Risk
12694,4,69,1839.45,21.90,1355,2,2010-10-14 19:39:00,2011-09-30 13:06:00,69,4,1839.45,0,At Risk
12695,7,46,1407.12,23.85,454,0,2010-02-12 13:22:00,2011-12-02 13:22:00,6,7,1407.12,0,At Risk
12696,3,44,801.15,16.02,564,1,2010-01-26 16:39:00,2010-10-01 10:43:00,434,3,801.15,0,At Risk
12697,5,37,939.02,21.84,508,9,2011-06-23 15:44:00,2011-11-18 16:17:00,20,5,939.02,0,At Risk
12698,1,16,339.75,21.23,111,0,2010-04-28 15:51:00,2010-04-28 15:51:00,589,1,339.75,0,At Risk
12699,1,41,638.11,15.56,373,0,2010-10-18 12:07:00,2010-10-18 12:07:00,417,1,638.11,0,At Risk
12700,6,193,4867.99,18.03,2967,4,2011-05-08 16:10:00,2011-12-02 10:49:00,7,6,4867.99,0,At Risk
12701,6,118,2446.41,16.64,1727,0,2010-03-16 13:23:00,2011-09-21 10:47:00,79,6,2446.41,0,At Risk
12702,1,12,219.00,18.25,53,0,2011-11-20 10:36:00,2011-11-20 10:36:00,19,1,219.00,0,At Risk
12703,7,56,892.18,10.62,595,56,2010-01-24 12:05:00,2011-10-06 19:23:00,63,7,892.18,0,At Risk
12704,10,64,2220.84,24.68,1006,3,2011-06-23 10:20:00,2011-12-02 13:15:00,6,10,2220.84,0,At Risk
12705,22,323,11554.00,18.46,7188,80,2009-12-03 10:26:00,2011-11-24 13:17:00,14,22,11554.00,0,At Risk
12706,1,1,-91.89,-91.89,0,1,2010-01-26 16:25:00,2010-01-26 16:25:00,681,1,-91.89,0,At Risk
12707,1,33,603.42,18.29,256,0,2011-02-21 08:38:00,2011-02-21 08:38:00,291,1,603.42,0,At Risk
12708,30,130,4921.72,15.28,2432,55,2009-12-18 10:25:00,2011-11-10 09:52:00,29,30,4921.72,0,At Risk
12709,55,191,29511.03,51.06,13772,207,2009-12-09 13:49:00,2011-12-06 16:42:00,2,55,29511.03,0,At Risk
12710,4,75,1130.57,14.31,851,2,2011-05-22 14:05:00,2011-09-04 12:00:00,96,4,1130.57,0,At Risk
12711,2,56,1339.05,22.32,770,0,2010-02-01 11:30:00,2010-04-07 11:59:00,611,2,1339.05,0,At Risk
12712,28,127,6521.78,23.89,2205,45,2009-12-09 10:46:00,2011-11-17 09:15:00,22,28,6521.78,0,At Risk
12713,1,38,848.55,22.33,508,0,2011-12-09 12:16:00,2011-12-09 12:16:00,0,1,848.55,0,At Risk
12714,12,436,14093.71,20.25,8774,0,2009-12-04 10:00:00,2011-11-30 15:43:00,8,12,14093.71,0,At Risk
12715,1,20,343.36,17.17,192,0,2011-08-25 15:22:00,2011-08-25 15:22:00,105,1,343.36,0,At Risk
12716,2,60,1053.49,15.27,708,0,2011-07-29 13:28:00,2011-12-06 08:55:00,3,2,1053.49,0,At Risk
12717,4,60,1258.91,17.48,600,1,2010-04-28 14:34:00,2011-07-11 14:51:00,150,4,1258.91,0,At Risk
12718,1,19,238.25,12.54,203,0,2011-09-29 16:38:00,2011-09-29 16:38:00,70,1,238.25,0,At Risk
12719,3,34,608.10,14.48,374,13,2011-10-05 14:50:00,2011-12-04 13:45:00,4,3,608.10,0,At Risk
12720,41,263,7574.49,15.06,6018,77,2010-07-21 09:46:00,2011-12-07 08:03:00,2,41,7574.49,0,At Risk
12721,10,183,3933.83,15.67,2655,19,2010-08-25 11:07:00,2011-11-08 12:13:00,31,10,3933.83,0,At Risk
12722,6,50,904.33,15.87,566,6,2011-07-12 11:55:00,2011-09-15 14:50:00,84,6,904.33,0,At Risk
12723,5,53,725.07,10.51,434,0,2011-10-05 15:52:00,2011-12-06 10:19:00,3,5,725.07,0,At Risk
12724,7,94,2317.52,17.97,1379,0,2010-06-22 14:00:00,2011-12-04 16:02:00,4,7,2317.52,0,At Risk
12725,4,92,2266.76,21.38,1142,0,2010-05-04 13:59:00,2010-12-03 15:45:00,370,4,2266.76,0,At Risk
12726,11,63,4014.60,22.43,4618,0,2010-03-25 16:25:00,2011-11-11 13:35:00,27,11,4014.60,0,At Risk
12727,12,132,5646.53,27.54,2832,13,2010-02-23 09:54:00,2011-11-29 11:46:00,10,12,5646.53,0,At Risk
12728,5,48,1070.17,17.54,543,0,2010-11-21 11:34:00,2011-09-29 15:31:00,70,5,1070.17,0,At Risk
12729,1,26,453.01,17.42,233,0,2011-08-18 11:40:00,2011-08-18 11:40:00,113,1,453.01,0,At Risk
12730,1,47,829.25,17.64,234,0,2010-07-06 12:19:00,2010-07-06 12:19:00,521,1,829.25,0,At Risk
12731,19,137,25673.21,64.83,11641,71,2010-03-02 09:23:00,2011-11-16 11:59:00,23,19,25673.21,0,At Risk
12732,1,12,236.26,19.69,111,0,2011-06-13 11:33:00,2011-06-13 11:33:00,179,1,236.26,0,At Risk
12733,6,117,2326.82,14.36,896,11,2010-01-19 13:23:00,2011-04-19 16:19:00,233,6,2326.82,0,At Risk
12734,3,17,639.65,33.67,265,0,2010-11-12 13:26:00,2010-12-22 12:47:00,352,3,639.65,0,At Risk
12735,2,38,779.57,18.13,368,0,2011-01-06 14:26:00,2011-01-28 13:37:00,314,2,779.57,0,At Risk
12736,1,4,234.00,58.50,173,0,2011-01-11 07:57:00,2011-01-11 07:57:00,332,1,234.00,0,At Risk
12737,2,2,3710.50,1855.25,2,0,2010-07-29 12:27:00,2010-07-29 12:29:00,498,2,3710.50,0,At Risk
12738,1,11,155.35,14.12,148,0,2010-12-02 18:27:00,2010-12-02 18:27:00,371,1,155.35,0,At Risk
12739,4,85,2726.73,30.64,951,0,2010-11-10 14:27:00,2011-09-22 13:00:00,77,4,2726.73,0,At Risk
12740,1,27,427.60,15.84,342,0,2011-10-07 10:44:00,2011-10-07 10:44:00,63,1,427.60,0,At Risk
12741,2,16,406.07,25.38,214,0,2010-06-24 16:24:00,2010-06-28 14:36:00,528,2,406.07,0,At Risk
12742,2,67,1185.02,17.43,1359,10,2010-03-24 12:43:00,2010-04-19 11:10:00,599,2,1185.02,0,At Risk
12743,2,114,540.13,4.12,315,0,2011-07-28 16:06:00,2011-07-28 16:21:00,133,2,540.13,0,At Risk
12744,14,245,13158.16,38.03,6994,7,2010-04-27 16:19:00,2011-10-19 11:18:00,51,14,13158.16,0,At Risk
12745,3,21,925.41,40.24,468,0,2010-01-26 16:22:00,2010-08-10 10:14:00,486,3,925.41,0,At Risk
12746,3,18,230.85,11.54,97,6,2009-12-08 17:08:00,2010-06-30 08:19:00,527,3,230.85,0,At Risk
12747,32,85,8786.53,34.19,2640,25,2009-12-07 13:23:00,2011-12-07 14:34:00,1,32,8786.53,0,At Risk
12748,364,2286,46933.33,7.05,37109,2025,2009-12-04 17:31:00,2011-12-09 12:20:00,0,364,46933.33,1,Potential Loyal
12749,16,261,6328.49,15.90,2360,89,2010-07-06 15:05:00,2011-12-06 09:56:00,3,16,6328.49,0,At Risk
12750,1,15,275.88,18.39,137,0,2011-08-03 09:13:00,2011-08-03 09:13:00,128,1,275.88,0,At Risk
12751,1,61,268.27,4.33,189,0,2010-09-21 12:49:00,2010-09-21 12:49:00,444,1,268.27,0,At Risk
12752,1,53,4366.78,82.39,2262,0,2011-09-19 13:32:00,2011-09-19 13:32:00,80,1,4366.78,0,At Risk
12753,11,132,21024.01,91.41,11421,171,2010-12-12 11:44:00,2011-12-06 11:40:00,3,11,21024.01,0,At Risk
12754,5,50,2949.12,45.37,6481,2,2011-02-04 10:31:00,2011-04-18 09:00:00,235,5,2949.12,0,At Risk
12755,22,38,2611.95,22.52,2293,1260,2009-12-02 10:55:00,2011-04-04 10:12:00,249,22,2611.95,0,At Risk
12756,1,4,112.08,28.02,144,0,2011-09-14 09:31:00,2011-09-14 09:31:00,86,1,112.08,0,At Risk
12757,19,237,4205.25,11.37,2395,17,2011-05-12 19:01:00,2011-11-24 12:30:00,15,19,4205.25,0,At Risk
12758,8,187,9779.00,30.85,6155,64,2009-12-01 14:40:00,2011-08-15 10:22:00,116,8,9779.00,0,At Risk
12759,8,206,5020.74,16.62,3202,0,2009-12-04 10:47:00,2011-10-18 14:49:00,51,8,5020.74,0,At Risk
12760,1,21,347.80,16.56,198,0,2010-09-10 08:50:00,2010-09-10 08:50:00,455,1,347.80,0,At Risk
12761,2,27,782.95,29.00,281,0,2010-09-01 10:47:00,2010-09-08 12:17:00,457,2,782.95,0,At Risk
12762,2,62,1898.52,27.51,1227,0,2011-11-14 14:23:00,2011-12-02 10:23:00,7,2,1898.52,0,At Risk
12763,2,16,494.08,27.45,316,0,2010-12-05 15:46:00,2011-07-24 14:12:00,137,2,494.08,0,At Risk
12764,1,45,1693.88,37.64,386,0,2011-01-27 10:19:00,2011-01-27 10:19:00,316,1,1693.88,0,At Risk
12765,6,49,1404.58,20.66,1009,0,2010-03-08 09:43:00,2010-08-24 13:51:00,471,6,1404.58,0,At Risk
12766,11,253,8877.14,21.86,5022,19,2010-10-28 09:29:00,2011-12-06 08:46:00,3,11,8877.14,0,At Risk
12767,1,43,949.82,22.09,598,0,2010-11-29 09:38:00,2010-11-29 09:38:00,375,1,949.82,0,At Risk
12768,2,10,0.00,0.00,102,102,2010-09-15 12:08:00,2010-10-04 12:48:00,431,2,0.00,0,At Risk
12769,1,32,1143.60,35.74,356,0,2011-04-15 10:25:00,2011-04-15 10:25:00,238,1,1143.60,0,At Risk
12770,7,24,2975.95,80.43,1843,72,2010-04-07 10:44:00,2011-05-13 09:33:00,210,7,2975.95,0,At Risk
12771,2,15,262.50,16.41,104,4,2010-08-11 11:51:00,2010-09-01 12:34:00,464,2,262.50,0,At Risk
12772,1,55,892.47,16.23,556,0,2011-10-11 09:19:00,2011-10-11 09:19:00,59,1,892.47,0,At Risk
12773,2,6,0.00,0.00,109,109,2010-05-24 17:30:00,2010-05-24 17:39:00,563,2,0.00,0,At Risk
12774,1,6,98.70,16.45,53,0,2010-06-22 10:38:00,2010-06-22 10:38:00,535,1,98.70,0,At Risk
12775,8,55,1651.32,20.14,1083,24,2010-10-26 14:24:00,2011-11-22 16:33:00,16,8,1651.32,0,At Risk
12776,1,4,55.50,13.88,46,0,2010-02-10 12:11:00,2010-02-10 12:11:00,667,1,55.50,0,At Risk
12777,1,26,519.45,19.98,458,0,2010-09-08 11:35:00,2010-09-08 11:35:00,457,1,519.45,0,At Risk
12778,10,77,1757.68,15.28,1735,1,2010-04-16 09:57:00,2011-11-20 11:39:00,19,10,1757.68,0,At Risk
12779,21,142,6158.60,21.46,3501,169,2009-12-03 07:25:00,2011-11-18 17:10:00,20,21,6158.60,0,At Risk
12780,1,20,337.40,16.87,285,0,2010-04-20 09:40:00,2010-04-20 09:40:00,598,1,337.40,0,At Risk
12781,5,25,707.72,23.59,671,79,2011-02-28 08:43:00,2011-11-18 15:45:00,20,5,707.72,0,At Risk
12782,14,143,4526.04,18.78,2017,32,2010-07-08 13:31:00,2011-12-05 09:16:00,4,14,4526.04,0,At Risk
12783,8,76,1603.87,18.65,624,2,2011-09-25 15:35:00,2011-12-07 15:56:00,1,8,1603.87,0,At Risk
12784,3,121,1763.15,13.67,862,0,2010-06-28 13:06:00,2011-11-30 15:38:00,8,3,1763.15,0,At Risk
12785,5,42,1079.31,18.61,453,6,2009-12-08 13:56:00,2011-12-07 12:46:00,2,5,1079.31,0,At Risk
12786,1,18,728.50,40.47,324,0,2010-04-09 12:12:00,2010-04-09 12:12:00,609,1,728.50,0,At Risk
12787,5,30,859.18,19.09,510,1,2010-10-22 14:57:00,2011-11-30 08:44:00,9,5,859.18,0,At Risk
12788,4,20,444.90,17.11,194,0,2010-06-29 13:05:00,2010-09-02 14:21:00,462,4,444.90,0,At Risk
12789,3,5,273.35,34.17,36,0,2010-01-15 12:06:00,2011-10-05 13:34:00,64,3,273.35,0,At Risk
12790,3,36,563.45,14.09,306,6,2010-10-25 13:04:00,2011-05-31 14:14:00,191,3,563.45,0,At Risk
12791,8,17,585.15,19.51,353,2,2010-03-25 17:29:00,2010-12-01 11:27:00,373,8,585.15,0,At Risk
12792,3,40,813.88,16.96,394,1,2010-01-26 16:35:00,2011-03-28 11:36:00,256,3,813.88,0,At Risk
12793,3,34,885.53,20.13,461,0,2010-11-03 13:05:00,2011-01-09 12:12:00,334,3,885.53,0,At Risk
12794,2,43,860.41,19.12,592,0,2011-09-02 12:01:00,2011-10-17 14:54:00,52,2,860.41,0,At Risk
12795,1,14,430.48,30.75,68,0,2011-11-21 10:27:00,2011-11-21 10:27:00,18,1,430.48,0,At Risk
12796,1,7,381.00,54.43,182,0,2010-03-21 15:49:00,2010-03-21 15:49:00,627,1,381.00,0,At Risk
